rainfall,humidity,temperature,crop
1854.3,81.6,12.3,Lentils
991.2,57.5,11.3,Wheat
1251.3,40.5,18.4,Pumpkin
1523.4,52.1,13.5,Cowpeas
800.0,65.3,28.1,Chilies
1878.7,82.1,21.6,Carrots
399.0,88.2,18.9,Cassava
277.4,44.6,13.9,Garlic
1968.8,44.5,28.0,Pumpkin
1441.1,50.0,11.9,Cucumber
1951.5,70.1,21.0,Maize
1883.5,76.7,26.0,Cabbage
465.2,88.4,17.0,Cucumber
955.8,87.4,31.9,Cassava
1055.2,52.5,33.4,Maize
1517.2,57.3,27.7,Peas
447.5,89.3,24.5,Cabbage
464.8,77.6,29.6,Green Grams
992.5,79.3,32.1,Carrots
1337.6,53.6,29.5,Pumpkin
1013.9,56.8,23.2,Cabbage
1624.8,52.2,22.0,Tomatoes
757.3,76.2,17.1,Pumpkin
588.7,66.0,21.1,Wheat
283.1,80.7,20.8,Tomatoes
652.9,44.5,20.6,Carrots
1963.1,52.9,17.3,Millet
1919.8,76.8,14.6,Garlic
413.5,86.8,33.7,Sweet Potatoes
1332.8,55.5,23.6,Cassava
782.7,49.8,31.1,Sweet Potatoes
801.2,84.0,29.8,Cowpeas
830.8,43.6,11.8,Pawpaw
1195.7,47.7,18.0,Cucumber
311.6,45.1,16.4,Irish Potatoes
1690.7,79.8,31.9,Watermelon
1408.1,63.1,18.6,Groundnuts
465.7,53.7,19.5,Rice
1178.7,73.0,31.4,Irish Potatoes
1057.2,48.4,18.4,Bananas
1879.2,78.1,24.7,Pineapple
1862.1,65.3,31.2,Pineapple
736.5,61.5,32.1,Chilies
650.3,80.0,22.7,Watermelon
1066.7,47.4,24.8,Cucumber
568.4,84.7,11.6,Soybeans
309.8,53.0,21.4,Garlic
970.3,72.8,35.0,Millet
1144.8,40.1,12.2,Cabbage
1043.4,86.7,24.3,Bananas
376.0,52.9,31.5,Spinach
666.2,49.3,15.2,Cassava
328.0,71.6,23.6,Irish Potatoes
1424.1,83.5,31.4,Bananas
1035.5,73.8,16.5,Cowpeas
1060.8,75.2,22.2,Sorghum
407.1,66.5,14.8,Wheat
1329.6,45.9,19.3,Green Grams
573.3,41.8,29.0,Pineapple
844.1,65.9,28.8,Kale
1757.3,60.7,19.1,Groundnuts
809.8,58.4,31.4,Maize
1846.6,41.5,28.7,Carrots
1311.1,72.4,17.5,Cowpeas
1284.1,69.9,16.1,Green Grams
245.4,82.1,33.0,Green Grams
1692.6,63.3,15.3,Spinach
1335.3,54.7,13.5,Tomatoes
983.7,87.7,24.6,Rice
1328.5,50.5,11.6,Chilies
1150.3,45.7,17.9,Lentils
1096.5,85.3,29.9,Carrots
1786.0,82.9,27.6,Wheat
1226.5,67.2,16.0,Garlic
328.0,80.8,18.1,Soybeans
334.5,71.8,22.5,Cabbage
1542.5,80.2,23.8,Pineapple
529.6,45.0,16.2,Pineapple
895.0,49.8,21.2,Cowpeas
1955.8,40.3,19.7,Onions
821.1,48.9,24.6,Millet
494.2,49.2,12.8,Spinach
1481.2,50.8,13.9,Cucumber
1719.8,53.2,28.0,Peas
749.2,82.7,33.5,Spinach
1590.8,42.2,19.5,Garlic
1943.4,80.3,23.7,Rice
1637.6,47.3,12.9,Bananas
875.9,46.0,16.7,Beans
1629.6,63.0,16.9,Cassava
1675.7,68.9,31.4,Maize
1250.0,60.4,15.4,Chilies
207.0,58.7,27.7,Groundnuts
485.1,47.2,23.9,Cabbage
227.4,86.6,22.6,Wheat
848.2,69.4,14.2,Sweet Potatoes
1730.8,46.8,18.1,Millet
1187.9,53.1,31.3,Green Grams
1444.7,46.8,11.1,Cowpeas
1191.7,62.8,17.6,Watermelon
1947.6,51.0,23.5,Cucumber
1825.2,62.9,11.2,Wheat
1034.4,43.2,18.8,Sweet Potatoes
797.5,40.6,15.8,Irish Potatoes
1641.4,76.4,30.0,Irish Potatoes
1247.9,68.9,11.8,Cabbage
656.1,76.9,18.2,Groundnuts
1954.2,59.4,33.7,Pumpkin
745.0,85.7,21.9,Kale
1862.0,82.5,22.9,Kale
1147.7,84.1,34.6,Tomatoes
1120.6,85.2,19.5,Garlic
446.2,44.8,11.3,Cassava
501.8,60.6,29.1,Chilies
1542.0,69.5,16.6,Cabbage
1657.8,84.6,11.0,Pineapple
1200.1,71.7,33.8,Tomatoes
958.1,80.7,10.6,Sunflower
328.7,80.8,34.4,Maize
1417.8,57.3,10.6,Sorghum
497.5,84.8,13.5,Beans
536.3,71.8,19.2,Tomatoes
304.9,83.2,18.0,Sweet Potatoes
1440.7,71.0,34.2,Sweet Potatoes
1226.8,82.7,21.6,Irish Potatoes
1639.7,60.9,18.7,Cassava
727.8,44.0,25.7,Chilies
1803.0,43.5,10.5,Soybeans
1786.8,55.1,26.3,Cowpeas
1075.1,54.6,14.3,Soybeans
1767.6,60.7,22.5,Lentils
739.0,76.3,25.3,Cabbage
1508.9,77.0,33.1,Sorghum
1235.1,67.7,26.2,Beans
804.1,86.4,15.6,Groundnuts
890.4,45.9,10.3,Groundnuts
691.9,73.6,15.1,Millet
1700.3,58.1,12.4,Kale
1863.0,74.6,29.0,Cucumber
1334.8,54.8,26.4,Millet
304.8,55.2,33.3,Sunflower
1484.4,89.0,33.7,Pumpkin
1745.6,73.9,34.6,Millet
1908.1,81.8,21.9,Beans
657.8,56.8,20.6,Chilies
433.3,78.5,10.5,Kale
660.1,87.6,23.6,Cucumber
1255.1,63.3,32.5,Spinach
404.3,45.8,18.1,Cabbage
1676.4,80.5,11.5,Spinach
1430.1,73.7,25.6,Cassava
1314.1,41.3,15.1,Sweet Potatoes
533.1,49.4,22.3,Tomatoes
1890.4,65.5,28.8,Pineapple
1544.6,71.7,25.9,Sweet Potatoes
1944.9,55.5,28.7,Pawpaw
1424.8,82.7,22.6,Kale
1746.2,80.0,26.3,Tomatoes
777.3,45.7,17.2,Spinach
1312.4,88.2,18.4,Sunflower
336.9,43.1,31.6,Spinach
1889.1,84.2,13.7,Peas
1425.7,43.3,27.7,Chilies
1501.8,46.5,11.5,Green Grams
1632.0,58.5,31.6,Sunflower
366.0,55.6,12.8,Cabbage
919.8,63.8,20.2,Sunflower
211.6,66.5,14.2,Sweet Potatoes
335.8,77.8,14.1,Irish Potatoes
1510.8,53.4,33.0,Millet
1542.8,59.6,32.9,Green Grams
927.6,61.5,25.6,Green Grams
1264.0,54.1,27.0,Chilies
1185.8,78.3,21.5,Carrots
204.8,66.1,34.2,Sweet Potatoes
1673.8,73.9,11.8,Kale
1693.5,70.8,30.3,Pineapple
793.6,52.8,10.3,Pumpkin
930.0,59.6,12.1,Pumpkin
515.0,85.4,32.0,Garlic
1569.6,88.5,23.9,Carrots
538.2,62.3,35.0,Pineapple
1266.5,78.3,17.5,Irish Potatoes
586.6,60.7,31.5,Sweet Potatoes
345.9,80.0,15.8,Chilies
427.0,67.3,11.7,Chilies
598.9,40.5,20.8,Cabbage
1372.0,44.2,30.8,Chilies
591.6,79.1,29.0,Tomatoes
1736.2,69.6,33.0,Sunflower
714.3,76.6,21.6,Pumpkin
992.6,82.7,21.1,Cucumber
1174.7,73.8,24.9,Carrots
1203.2,61.6,29.6,Beans
699.0,78.6,14.0,Bananas
537.9,58.6,26.5,Cucumber
1608.2,81.4,30.7,Tomatoes
588.4,78.9,29.5,Onions
1223.6,75.8,18.8,Pawpaw
909.5,64.1,26.9,Onions
1728.7,67.7,32.9,Carrots
354.8,63.0,24.6,Sunflower
1899.5,88.9,12.2,Cucumber
328.7,52.7,10.9,Sorghum
1470.8,88.2,25.5,Rice
276.2,48.0,13.8,Sorghum
414.7,65.6,15.4,Soybeans
983.3,42.2,24.3,Kale
236.1,88.0,23.4,Rice
1115.9,88.0,15.1,Chilies
389.4,56.8,19.1,Watermelon
1180.5,83.6,18.6,Green Grams
667.1,60.8,10.8,Watermelon
436.5,80.6,27.4,Beans
1936.2,50.8,14.1,Rice
1292.9,75.7,12.1,Green Grams
912.1,89.9,16.7,Beans
978.1,78.2,14.4,Green Grams
227.6,65.9,33.7,Garlic
734.8,70.7,32.9,Kale
782.3,52.1,10.2,Pineapple
996.9,53.2,28.4,Onions
808.9,54.5,18.1,Spinach
567.8,64.4,31.2,Irish Potatoes
478.3,68.0,12.6,Cabbage
1772.9,49.8,16.9,Peas
1207.7,53.2,30.3,Groundnuts
1910.9,42.3,25.2,Beans
351.9,64.3,29.8,Peas
1623.2,50.7,10.5,Onions
1889.3,59.9,30.4,Carrots
1850.6,62.2,15.4,Millet
985.5,42.3,31.0,Rice
286.3,55.5,15.9,Irish Potatoes
302.6,84.5,29.2,Wheat
1951.1,62.5,26.5,Cassava
1071.5,54.4,32.3,Sunflower
1195.3,70.8,20.2,Sorghum
932.5,52.4,32.5,Cucumber
879.2,76.6,27.6,Cabbage
1196.8,77.1,25.5,Chilies
1035.9,62.0,31.0,Carrots
1317.7,88.6,27.1,Pumpkin
1109.7,61.3,28.4,Cabbage
474.2,57.0,33.0,Green Grams
1208.6,56.2,14.0,Green Grams
1049.8,40.2,27.6,Spinach
1351.7,66.9,31.8,Millet
1753.1,51.8,19.9,Sweet Potatoes
1773.7,79.1,12.1,Soybeans
228.1,44.9,11.1,Irish Potatoes
526.3,46.9,18.6,Cassava
488.0,53.7,19.1,Pumpkin
1453.6,66.1,33.9,Lentils
880.9,82.1,16.8,Cassava
756.0,60.0,27.9,Cabbage
1439.9,87.5,34.7,Cabbage
1825.5,82.0,17.4,Millet
1839.5,59.0,23.3,Watermelon
859.1,82.6,22.7,Sweet Potatoes
1262.2,88.2,16.5,Groundnuts
1833.2,51.8,28.1,Pawpaw
604.4,70.7,15.0,Millet
232.1,48.4,15.4,Rice
1583.9,82.4,24.2,Irish Potatoes
1764.3,50.1,12.1,Green Grams
1746.9,83.2,24.9,Lentils
751.1,89.7,23.7,Beans
1214.4,46.0,26.5,Beans
1984.5,81.5,13.6,Pumpkin
1087.1,60.7,14.7,Rice
1487.8,60.0,19.1,Watermelon
372.5,47.0,10.7,Millet
389.7,44.1,14.4,Groundnuts
1205.8,72.8,33.9,Sweet Potatoes
1311.8,42.2,15.1,Rice
578.0,83.9,18.0,Sweet Potatoes
877.1,46.8,31.8,Cabbage
809.4,54.6,19.5,Carrots
1190.8,50.2,16.4,Onions
1666.2,58.8,20.9,Sunflower
1309.7,69.3,26.6,Cucumber
1994.2,82.1,24.7,Onions
1908.4,57.9,24.5,Rice
683.1,59.5,16.9,Green Grams
1331.5,65.9,28.3,Pineapple
940.0,57.4,11.4,Garlic
302.3,45.8,11.6,Soybeans
730.3,83.0,13.7,Garlic
1887.9,49.0,14.4,Sweet Potatoes
543.6,58.7,16.4,Rice
569.6,57.5,19.2,Rice
238.0,78.7,12.8,Cowpeas
1643.3,64.0,12.9,Carrots
736.1,68.6,33.0,Spinach
463.8,57.7,20.6,Sweet Potatoes
888.1,48.8,12.4,Cowpeas
646.0,43.3,21.3,Carrots
346.4,76.8,20.3,Cassava
229.0,60.4,27.8,Garlic
1515.0,41.0,31.9,Watermelon
1931.2,75.5,15.7,Soybeans
1967.7,76.8,24.3,Tomatoes
493.0,79.0,12.2,Tomatoes
1005.2,67.2,25.8,Green Grams
1127.1,76.7,34.2,Sunflower
882.4,55.0,32.4,Chilies
1435.2,63.1,16.0,Soybeans
1589.1,60.5,20.1,Cassava
1547.3,72.4,10.8,Chilies
1994.8,74.2,11.4,Cucumber
1705.4,68.6,12.8,Sorghum
800.2,82.3,25.2,Wheat
748.6,81.7,13.1,Soybeans
1942.6,49.5,30.9,Pineapple
905.0,55.2,14.9,Watermelon
1938.7,55.0,23.4,Irish Potatoes
1421.4,51.7,31.0,Cowpeas
368.8,55.5,24.8,Wheat
283.1,65.7,26.9,Beans
1922.6,81.0,27.9,Cabbage
1663.5,42.8,19.2,Watermelon
705.6,79.9,20.0,Pineapple
1907.3,56.4,18.7,Groundnuts
1920.2,70.4,24.3,Sweet Potatoes
1916.6,70.5,18.2,Pumpkin
1637.3,88.0,30.0,Tomatoes
528.3,67.4,22.7,Garlic
1314.9,83.0,17.9,Green Grams
992.4,57.7,32.9,Soybeans
1476.0,54.1,16.4,Wheat
660.3,76.7,20.8,Watermelon
851.6,82.7,33.7,Millet
1203.7,65.2,21.9,Tomatoes
964.1,65.0,23.7,Carrots
1847.1,42.6,27.1,Cucumber
1144.3,55.4,27.3,Pumpkin
1575.7,72.5,21.8,Sorghum
1030.1,82.0,30.7,Carrots
935.0,83.8,31.9,Lentils
1621.7,77.1,34.5,Garlic
1975.6,46.7,12.7,Pumpkin
414.8,77.8,14.8,Wheat
414.1,73.3,19.5,Onions
1670.0,55.0,14.5,Watermelon
527.5,84.6,31.1,Lentils
986.7,58.8,22.9,Cowpeas
323.4,50.1,13.8,Bananas
1483.4,56.2,15.3,Spinach
510.8,88.4,14.0,Sorghum
1474.3,44.0,31.4,Millet
1556.7,43.3,18.0,Peas
1766.7,45.2,31.6,Peas
602.7,49.0,28.4,Irish Potatoes
1466.4,64.7,32.3,Lentils
928.1,55.4,15.2,Pawpaw
1366.5,67.5,18.0,Chilies
1333.0,47.4,28.3,Cabbage
1768.1,48.3,22.9,Pineapple
552.5,66.1,21.5,Cassava
1985.8,66.0,28.4,Sweet Potatoes
550.8,84.5,26.6,Sorghum
1942.1,52.6,24.8,Garlic
1230.5,54.2,18.1,Sorghum
706.9,52.7,29.9,Chilies
1092.5,83.2,34.6,Lentils
1084.5,48.1,17.9,Sweet Potatoes
941.8,85.3,32.3,Chilies
661.0,41.3,31.2,Pawpaw
1002.3,53.1,29.9,Sweet Potatoes
1375.8,56.7,17.4,Pineapple
1804.2,57.6,14.8,Green Grams
1829.4,50.7,30.0,Kale
538.1,47.8,20.9,Garlic
984.2,47.7,17.7,Wheat
1099.3,51.5,32.3,Soybeans
1496.8,46.1,19.6,Tomatoes
1984.2,88.7,25.1,Cowpeas
371.9,53.6,29.0,Beans
1019.0,42.4,21.5,Sunflower
443.6,83.2,25.1,Maize
1933.2,51.5,21.2,Pumpkin
1787.3,44.0,18.2,Groundnuts
658.2,80.8,15.6,Spinach
388.1,80.8,13.0,Sorghum
886.5,66.5,21.1,Pawpaw
1778.6,55.6,22.6,Bananas
698.9,53.5,26.8,Pumpkin
343.1,61.8,10.9,Pawpaw
960.8,43.4,32.2,Cowpeas
1368.2,77.1,13.3,Sweet Potatoes
784.7,84.9,21.9,Groundnuts
1829.9,58.3,15.0,Garlic
877.3,80.8,24.4,Millet
1595.0,64.9,13.3,Beans
936.6,41.4,25.1,Wheat
1134.1,68.7,14.2,Lentils
1709.6,54.6,16.2,Tomatoes
1327.2,65.6,25.1,Carrots
464.6,41.4,31.1,Soybeans
617.3,53.7,32.9,Peas
364.5,42.8,11.8,Irish Potatoes
540.9,89.0,15.2,Maize
1033.7,70.9,34.7,Millet
1435.0,78.3,13.4,Bananas
1208.5,51.9,12.5,Cowpeas
1442.5,78.8,20.1,Cassava
1990.1,62.7,16.5,Cucumber
1826.5,89.5,28.1,Wheat
1929.2,52.0,23.0,Rice
257.0,41.8,34.6,Sorghum
287.9,52.4,32.5,Garlic
1000.4,67.7,27.2,Beans
1078.1,59.2,34.5,Millet
308.0,42.7,26.9,Soybeans
1300.9,46.9,27.3,Cassava
1962.4,88.6,32.2,Wheat
1031.8,81.0,28.2,Watermelon
694.9,89.5,23.4,Garlic
1032.0,74.9,31.5,Beans
1838.1,82.8,18.0,Onions
1181.8,71.5,14.3,Soybeans
699.9,85.0,28.1,Sunflower
1966.8,82.7,30.0,Kale
626.4,53.6,16.2,Spinach
534.1,77.8,18.5,Soybeans
619.2,40.4,16.3,Cassava
1985.2,76.8,23.4,Spinach
209.6,54.4,35.0,Bananas
1255.0,51.4,12.8,Millet
866.7,84.8,15.1,Rice
247.4,54.9,10.5,Wheat
976.1,77.1,30.0,Pineapple
1292.0,75.1,19.7,Soybeans
645.4,61.0,26.2,Groundnuts
661.8,82.0,20.1,Green Grams
1962.9,72.6,31.1,Green Grams
633.4,46.1,25.2,Cassava
1022.4,87.5,12.8,Tomatoes
693.7,88.7,14.0,Spinach
1853.6,44.3,30.7,Chilies
1046.0,42.5,27.7,Beans
784.8,77.9,18.6,Carrots
338.0,87.1,17.8,Pineapple
1082.4,80.5,10.8,Groundnuts
892.4,89.6,26.2,Pumpkin
1602.9,44.9,26.5,Chilies
1073.0,42.2,26.6,Sweet Potatoes
1502.7,54.4,18.8,Maize
359.7,85.5,22.2,Pawpaw
888.1,72.2,22.2,Groundnuts
971.9,86.0,26.0,Cassava
913.8,54.5,29.1,Pumpkin
990.3,69.4,17.5,Millet
620.6,40.4,25.8,Chilies
203.0,70.1,28.5,Green Grams
945.6,87.9,34.9,Pawpaw
690.7,49.7,33.7,Cucumber
1404.0,40.4,31.8,Sweet Potatoes
1616.8,81.7,13.2,Chilies
740.6,74.2,27.4,Irish Potatoes
645.9,51.5,34.6,Groundnuts
602.9,78.3,27.2,Bananas
874.9,46.1,25.1,Soybeans
1926.4,87.9,28.5,Carrots
578.6,78.7,34.9,Cabbage
1446.0,46.8,14.7,Peas
1377.3,55.7,22.7,Peas
1165.3,53.4,33.3,Green Grams
1766.7,70.5,32.0,Peas
310.6,78.2,29.5,Kale
1030.4,77.6,31.4,Garlic
699.8,44.2,25.4,Wheat
1589.2,56.9,27.4,Soybeans
563.0,82.0,33.4,Onions
1264.6,70.9,16.7,Sunflower
1063.3,71.3,16.1,Cucumber
1700.7,50.7,31.6,Cassava
857.6,88.7,22.3,Garlic
466.3,73.6,26.5,Sunflower
925.0,51.3,25.7,Garlic
416.8,84.9,11.5,Cabbage
489.0,55.4,11.1,Tomatoes
298.0,56.9,15.9,Sorghum
363.5,84.9,23.4,Rice
982.4,78.5,10.4,Irish Potatoes
232.5,75.3,25.2,Pineapple
471.6,83.2,14.7,Sorghum
1513.9,67.1,27.0,Onions
744.7,83.1,13.4,Wheat
1126.1,83.2,32.2,Onions
282.8,80.4,17.5,Watermelon
1135.0,61.8,21.2,Lentils
1491.4,84.3,21.6,Watermelon
1762.8,55.0,19.3,Tomatoes
1078.0,46.8,30.0,Lentils
408.5,50.2,15.9,Watermelon
1599.1,80.0,19.9,Tomatoes
1357.9,87.4,13.1,Carrots
436.7,61.6,10.7,Cowpeas
218.3,40.1,30.9,Peas
454.3,46.5,21.1,Peas
1540.4,74.2,29.6,Spinach
1162.7,73.1,28.8,Beans
1416.9,61.2,14.5,Green Grams
907.3,59.7,13.0,Tomatoes
1887.1,48.0,10.3,Pineapple
372.5,83.4,17.7,Garlic
1096.5,50.7,17.9,Maize
1992.8,89.6,33.4,Onions
1948.7,56.7,29.6,Tomatoes
1109.9,47.6,16.4,Pineapple
231.8,42.4,23.0,Millet
537.4,52.1,32.8,Sweet Potatoes
1376.8,56.6,14.7,Cowpeas
1143.2,40.1,23.8,Beans
791.9,49.3,22.8,Onions
1439.9,84.3,19.4,Sorghum
233.2,55.9,23.4,Pineapple
1726.7,48.7,21.2,Cassava
1705.3,72.2,22.4,Groundnuts
656.4,46.4,32.5,Peas
1858.2,48.2,24.3,Sweet Potatoes
842.7,59.9,16.9,Cassava
516.6,69.2,13.7,Spinach
211.7,83.4,15.6,Sunflower
1738.2,81.7,16.1,Green Grams
1932.0,85.5,31.6,Watermelon
1885.8,82.4,15.1,Pawpaw
1960.0,73.1,22.9,Groundnuts
1283.3,72.3,15.4,Pineapple
915.0,79.8,23.8,Soybeans
807.1,60.2,29.1,Wheat
789.7,70.1,26.9,Sweet Potatoes
349.6,59.7,24.5,Spinach
820.7,77.0,17.8,Lentils
613.4,83.3,32.6,Garlic
1221.9,80.6,18.9,Cowpeas
1316.8,77.2,23.6,Sweet Potatoes
1724.9,72.7,24.8,Maize
783.0,68.7,28.4,Pawpaw
570.4,66.0,33.8,Cabbage
1191.5,59.0,31.8,Tomatoes
362.8,77.4,20.1,Carrots
597.7,56.8,31.8,Groundnuts
1475.0,89.4,22.5,Bananas
1004.2,81.3,19.7,Groundnuts
789.7,85.5,34.9,Bananas
1273.2,65.9,10.1,Carrots
1816.2,79.2,26.4,Peas
1329.2,68.9,23.2,Groundnuts
1892.6,58.1,21.7,Soybeans
1804.7,58.0,34.3,Pineapple
1250.2,54.3,24.7,Sorghum
827.2,53.9,33.1,Pumpkin
1818.7,69.5,12.9,Onions
1313.5,80.0,18.2,Bananas
1279.5,51.5,33.9,Cucumber
455.4,48.4,31.4,Maize
268.1,54.5,16.2,Beans
314.9,81.6,34.3,Cucumber
1997.3,53.0,30.3,Sweet Potatoes
971.0,48.0,16.9,Sweet Potatoes
981.7,51.8,29.8,Spinach
891.9,55.5,25.6,Tomatoes
495.7,88.0,20.9,Watermelon
1028.3,40.6,25.6,Chilies
1445.4,73.2,17.5,Onions
564.7,90.0,10.4,Watermelon
1832.9,50.4,11.9,Bananas
1660.6,83.4,20.4,Irish Potatoes
812.0,55.7,11.2,Green Grams
331.1,58.7,31.4,Bananas
522.2,52.2,22.2,Tomatoes
697.5,44.3,27.1,Cowpeas
1733.1,51.2,25.3,Sweet Potatoes
1334.6,63.9,10.0,Pumpkin
1371.4,85.6,30.9,Watermelon
871.1,69.0,29.4,Rice
1819.0,52.1,11.3,Tomatoes
279.9,71.2,22.9,Groundnuts
357.7,89.5,13.9,Cassava
1085.7,44.9,22.5,Pawpaw
1871.2,68.4,25.6,Garlic
983.2,56.6,15.6,Kale
562.9,76.9,26.1,Cucumber
878.2,61.8,21.9,Cucumber
759.0,84.2,29.1,Spinach
1596.3,77.9,29.7,Spinach
894.1,73.2,17.7,Peas
1428.8,89.7,20.7,Groundnuts
845.2,52.7,25.1,Cowpeas
744.8,52.9,21.2,Groundnuts
1868.2,58.9,27.3,Cassava
1186.8,76.3,20.6,Tomatoes
270.4,70.4,30.3,Cabbage
1571.8,74.0,18.3,Tomatoes
1102.8,90.0,20.9,Garlic
1628.7,66.4,13.1,Tomatoes
1578.4,74.7,34.4,Kale
777.1,76.7,31.2,Peas
574.5,66.0,18.3,Irish Potatoes
1944.1,80.7,28.2,Peas
1991.1,70.0,13.1,Groundnuts
1618.6,64.3,14.2,Irish Potatoes
1888.4,41.9,25.3,Green Grams
895.3,62.2,29.3,Green Grams
472.6,44.5,27.5,Garlic
979.2,50.6,28.3,Soybeans
706.0,48.6,11.3,Sweet Potatoes
601.4,87.0,33.5,Sweet Potatoes
562.8,52.6,17.8,Green Grams
502.7,56.0,28.3,Garlic
286.9,73.9,33.9,Groundnuts
559.4,42.1,32.2,Irish Potatoes
978.1,88.3,29.7,Beans
647.1,70.8,27.7,Cassava
691.2,80.0,24.3,Sorghum
1428.5,45.6,31.6,Pumpkin
435.9,63.0,12.3,Cowpeas
1166.1,76.4,15.6,Sorghum
1480.0,58.0,23.7,Lentils
724.4,82.8,22.3,Peas
1627.7,43.7,21.0,Watermelon
325.6,42.7,16.8,Millet
901.8,45.1,17.8,Peas
1751.2,89.2,33.4,Garlic
1310.3,43.6,19.3,Pineapple
701.0,69.0,34.4,Pumpkin
1405.3,59.6,33.4,Watermelon
1503.9,49.8,26.4,Bananas
731.4,64.5,26.9,Pumpkin
919.0,60.3,21.2,Cucumber
294.9,58.1,29.6,Bananas
222.5,77.8,30.1,Lentils
1323.2,54.6,28.6,Peas
993.3,85.1,29.0,Pineapple
1195.1,70.6,23.1,Irish Potatoes
369.2,53.9,27.5,Pumpkin
727.6,61.2,23.9,Sunflower
216.8,85.9,16.1,Maize
696.5,75.4,24.0,Maize
1745.0,41.5,19.4,Lentils
1664.3,77.7,33.5,Beans
1513.0,87.7,22.1,Chilies
1830.5,74.9,20.5,Pawpaw
1029.6,60.4,31.3,Sweet Potatoes
807.4,76.6,15.3,Pumpkin
1200.6,65.7,16.0,Kale
678.8,46.9,25.3,Garlic
1132.3,62.3,12.5,Millet
255.7,40.7,16.3,Bananas
1628.2,45.9,10.1,Irish Potatoes
1171.3,72.8,13.0,Soybeans
395.3,73.4,28.6,Pumpkin
874.9,77.2,23.9,Pineapple
533.1,44.8,14.5,Maize
366.3,54.6,32.3,Green Grams
856.3,80.2,23.7,Pineapple
945.8,52.1,21.3,Green Grams
1763.4,84.6,26.0,Rice
1492.4,55.8,19.0,Beans
1248.1,69.0,20.8,Beans
1259.0,54.9,28.1,Spinach
1575.9,56.3,20.0,Spinach
243.5,66.1,16.4,Cassava
1549.6,71.4,33.2,Pawpaw
475.4,47.4,22.8,Bananas
1835.4,86.0,32.9,Maize
1846.3,58.4,15.3,Cucumber
1651.9,86.9,19.3,Soybeans
994.2,51.6,11.3,Watermelon
449.7,70.7,32.4,Sunflower
646.3,45.5,18.5,Lentils
1946.5,47.7,33.5,Sweet Potatoes
1157.1,54.5,21.5,Sorghum
1105.3,88.4,27.5,Cowpeas
518.2,41.8,21.2,Lentils
1358.3,58.5,31.7,Tomatoes
639.6,41.6,20.4,Peas
663.3,70.7,33.2,Lentils
1845.7,67.8,22.3,Maize
1475.4,82.4,23.5,Carrots
706.4,78.4,29.6,Wheat
1575.3,47.1,32.3,Wheat
406.0,55.0,12.5,Tomatoes
1601.8,85.7,27.9,Irish Potatoes
1280.6,70.9,30.4,Beans
985.3,72.5,13.0,Cowpeas
1879.4,87.4,31.7,Maize
968.9,52.4,21.1,Spinach
500.2,44.8,21.6,Cabbage
1557.4,55.8,26.3,Lentils
381.9,53.9,12.9,Soybeans
824.2,50.5,26.7,Carrots
413.3,54.0,23.8,Sorghum
616.7,43.9,27.4,Pawpaw
1701.2,69.0,14.0,Tomatoes
1678.4,69.2,17.8,Lentils
1611.1,87.3,22.5,Maize
1572.7,62.8,30.0,Pumpkin
1986.1,89.5,13.3,Millet
674.2,47.8,22.4,Peas
1131.0,59.6,25.8,Maize
818.3,85.1,18.8,Pawpaw
840.3,83.7,20.8,Rice
585.4,66.6,16.9,Cucumber
693.8,47.3,33.7,Carrots
1601.8,73.7,26.9,Kale
1410.1,58.9,16.4,Garlic
1619.5,88.4,18.9,Cowpeas
560.1,77.6,29.6,Soybeans
1140.8,44.7,26.2,Garlic
1771.9,88.9,30.6,Green Grams
1773.8,75.6,19.8,Cucumber
1480.2,63.5,33.0,Cabbage
1402.3,84.9,34.4,Cassava
1171.2,44.2,31.0,Irish Potatoes
833.9,84.2,35.0,Green Grams
1017.6,57.7,17.2,Groundnuts
1565.4,62.2,14.1,Groundnuts
1286.3,89.9,33.9,Watermelon
928.5,80.8,22.0,Spinach
1502.8,70.0,19.6,Rice
587.7,48.7,21.1,Kale
1511.4,87.4,26.1,Onions
1017.5,68.2,30.5,Pineapple
235.5,86.0,16.2,Spinach
1727.1,83.6,21.1,Irish Potatoes
1794.5,61.9,30.1,Cucumber
1258.4,64.2,14.2,Cucumber
1565.6,49.8,26.3,Cabbage
1165.0,57.8,30.7,Irish Potatoes
1718.3,65.1,17.8,Millet
1442.6,87.4,17.3,Onions
253.0,47.5,19.5,Lentils
711.0,68.7,26.7,Irish Potatoes
229.7,72.3,10.4,Cucumber
1817.0,52.8,27.7,Cassava
1837.9,54.4,13.8,Bananas
436.9,79.5,14.5,Onions
1772.0,52.5,12.2,Pineapple
1885.7,69.3,12.2,Maize
368.6,66.6,23.9,Soybeans
653.3,46.1,34.7,Sunflower
915.7,67.2,33.3,Wheat
1696.3,65.0,23.6,Wheat
1945.0,80.6,31.3,Cassava
1684.1,48.5,11.0,Lentils
1351.7,86.9,14.7,Rice
1228.8,47.4,25.6,Pawpaw
861.3,88.7,34.3,Groundnuts
628.0,75.1,18.6,Bananas
309.7,61.0,25.1,Soybeans
1926.0,66.2,18.2,Sunflower
524.5,88.6,16.2,Carrots
1890.7,46.9,22.3,Lentils
451.3,67.2,12.9,Irish Potatoes
1800.0,72.2,24.8,Pineapple
869.2,58.1,13.6,Peas
1838.5,46.4,13.6,Spinach
1036.5,45.5,13.6,Chilies
261.3,52.7,12.8,Millet
